iter	MultiClass
124	0.01937603082
125	0.0191225314
126	0.01893677955
127	0.01870426205
128	0.01851067516
129	0.01829198701
130	0.01804054673
131	0.01783836837
132	0.01764664567
133	0.01746279668
134	0.01724673032
135	0.01708443896
136	0.01690195368
137	0.01672441645
138	0.01653545045
139	0.01637025966
140	0.01620287439
141	0.0160275782
142	0.01584194287
143	0.01564624995
144	0.01549760173
145	0.01533769427
146	0.01520402269
147	0.01506921807
148	0.01492368082
149	0.01479101935
150	0.01466741441
151	0.01452527188
152	0.01436502934
153	0.01423269695
154	0.0140964333
155	0.01399326716
156	0.01387856113
157	0.01376758597
158	0.01361277367
159	0.01347861148
160	0.01335521378
161	0.01320657922
162	0.01309922217
163	0.01301333722
164	0.01290345814
165	0.01280677793
166	0.01268724016
167	0.01255925901
168	0.01243882017
169	0.01232868703
170	0.01223177361
171	0.0121451225
172	0.01204615352
173	0.01195233591
174	0.0118639132
175	0.01176990921
176	0.01167720956
177	0.01159210845
178	0.01151801746
179	0.011415467
180	0.01133359151
181	0.01125381126
182	0.01116051696
183	0.01105964259
184	0.01099372825
185	0.01090861511
186	0.01082838763
187	0.01074497792
188	0.01067056576
189	0.01058863091
190	0.01051129134
191	0.01044734662
192	0.01037781848
193	0.01029807859
194	0.01023003886
195	0.01015189874
196	0.01007615089
197	0.01001838608
198	0.009958664293
199	0.009889163476
200	0.009837477762
201	0.009787716216
202	0.009718167744
203	0.009643363736
204	0.009583923918
205	0.009510581066
206	0.009467398111
207	0.009405781429
208	0.009339840012
209	0.009288498636
210	0.009211939915
211	0.009151815931
212	0.009085429765
213	0.009032908736
214	0.008973277083
215	0.008909179119
216	0.008862850826
217	0.00881448348
218	0.008754803112
219	0.008718752409
220	0.008674930157
221	0.008615241128
222	0.008577592906
223	0.008537091963
224	0.008482817615
225	0.008436091742
226	0.008385376051
227	0.00833680026
228	0.008291984648
229	0.008249055298
230	0.008196892362
231	0.008156092836
232	0.008118691927
233	0.008080915275
234	0.008021997843
235	0.007970959316
236	0.00793748324
237	0.007893858603
238	0.007854345915
239	0.007813391354
240	0.007774364168
241	0.007733350419
242	0.007689773853
243	0.007646194428
244	0.007606347974
245	0.007563214551
246	0.007528462377
247	0.007477496256
248	0.007438875869
249	0.007409599854
250	0.007368741379
251	0.007326910688
252	0.00729165903
253	0.007247363641
254	0.007213152421
255	0.007176562022
256	0.007145472741
257	0.007109103438
258	0.007072393546
259	0.007040274879
260	0.007006675657
261	0.006967826394
262	0.006935759802
263	0.006897865952
264	0.006848336341
265	0.006820382478
266	0.006782639048
267	0.006747801975
268	0.006721565023
269	0.006696246612
270	0.006662986256
271	0.006633772473
272	0.006611160461
273	0.006582326982
274	0.006548631043
275	0.006516054331
276	0.006485758587
277	0.0064551474
278	0.006418494792
279	0.006396352178
280	0.006361920469
281	0.006330610922
282	0.006300720033
283	0.006281120603
284	0.006247884385
285	0.006218299335
286	0.006190656747
287	0.006158742583
288	0.00612286832
289	0.006092711124
290	0.006067670817
291	0.006045074863
292	0.00602821994
293	0.00600610648
294	0.005978720899
295	0.00595601804
296	0.005928304776
297	0.005899741597
298	0.005870764194
299	0.005841681164
300	0.005814770577
301	0.00578992821
302	0.005766928276
303	0.005742267764
304	0.005717252341
305	0.005699833701
306	0.005682754142
307	0.005653449675
308	0.005626221843
309	0.005602100201
310	0.005581215624
311	0.005555367401
312	0.005537249697
313	0.005516919024
314	0.005498421645
315	0.00547551814
316	0.005450584222
317	0.00542354069
318	0.00540021316
319	0.005384123498
320	0.005369878965
321	0.005352252054
322	0.005325522275
323	0.005310985128
324	0.005291932049
325	0.005274532933
326	0.005257281759
327	0.005241878377
328	0.00522373134
329	0.005206387215
330	0.005193095372
331	0.005173932595
332	0.005149422001
333	0.005127657871
334	0.005108197523
335	0.005095149195
336	0.005077975294
337	0.005056021857
338	0.005038779617
339	0.005023293042
340	0.005004697639
341	0.004980194711
342	0.004958317855
343	0.004940736023
344	0.004925779705
345	0.004907126099
346	0.004892079003
347	0.004876058387
348	0.004860111453
349	0.004842796672
350	0.004827588323
351	0.00481119028
352	0.004791631218
353	0.004772452717
354	0.004758920333
355	0.004742704208
356	0.00472487071
357	0.004703000657
358	0.004690851932
359	0.004675723941
360	0.004655161403
361	0.004634774654
362	0.004623014141
363	0.004607115522
364	0.00459339169
365	0.004577891659
366	0.004560953887
367	0.004545122327
368	0.004523304584
369	0.004505193923
370	0.004488218409
371	0.004475161885
372	0.004463251576
373	0.004447265148
374	0.004435383245
375	0.004424413508
376	0.004413772681
377	0.004400160032
378	0.004388373572
379	0.004378362347
380	0.004365037533
381	0.00435166722
382	0.004341830868
383	0.004332715457
384	0.004319673413
385	0.00430433248
386	0.004295907425
387	0.004284985454
388	0.004268494216
389	0.004255527016
390	0.004237427021
391	0.004223046206
392	0.004212778325
393	0.004201463733
394	0.004189109208
395	0.00417717713
396	0.004164409718
397	0.004151548249
398	0.004140199011
399	0.00413155973
400	0.004115192618
401	0.004104472922
402	0.004091100495
403	0.004079996764
404	0.004071156457
405	0.004054356637
406	0.004040081518
407	0.004027758566
408	0.004018475383
409	0.004003125321
410	0.003991993893
411	0.003980050122
412	0.003966036088
413	0.003956178046
414	0.003945538683
415	0.003937190989
416	0.003925156951
417	0.003917411532
418	0.003906515304
419	0.003895169718
420	0.003882530988
421	0.003872470523
422	0.003854885206
423	0.003842925421
424	0.003831211305
425	0.003819339738
426	0.003809739797
427	0.003796894193
428	0.003787125286
429	0.003777492835
430	0.003768049246
431	0.003754610884
432	0.003746621787
433	0.00373531905
434	0.003724691684
435	0.003715595295
436	0.003703324531
437	0.003695085877
438	0.003687092579
439	0.003677920442
440	0.003666924866
441	0.003655972677
442	0.00364614743
443	0.003639014223
444	0.003630260642
445	0.003622154933
446	0.003611804386
447	0.003598960112
448	0.003591067979
449	0.003582382027
450	0.003573718705
451	0.003562650013
452	0.003553119379
453	0.003545353092
454	0.003535029872
455	0.003529032738
456	0.003520178675
457	0.003511659445
458	0.003504863018
459	0.003498127023
460	0.003492557345
461	0.003483950229
462	0.003473616928
463	0.003466797687
464	0.003455295893
465	0.003445005684
466	0.003437590677
467	0.003430848267
468	0.003418771675
469	0.003409168594
470	0.003401401847
471	0.00339387304
472	0.003384137803
473	0.003376049398
474	0.003369192394
475	0.003360136967
476	0.003353216143
477	0.003346249283
478	0.003338810224
479	0.003331240856
480	0.003322836258
481	0.003317230405
482	0.003311240406
483	0.003304651167
484	0.003295851497
485	0.003289424974
486	0.003281933102
487	0.003274644007
488	0.003268003387
489	0.003260359956
490	0.003254572571
491	0.003245527684
492	0.003239259934
493	0.003232568044
494	0.003225384418
495	0.003216136837
496	0.003209470162
497	0.003202969361
498	0.003194018585
499	0.003186776241
500	0.00317631941
501	0.003167052487
502	0.003159059523
503	0.003151218673
504	0.003139890331
505	0.003133284229
506	0.003128431458
507	0.003120693335
508	0.003115370301
509	0.003106004182
510	0.003094597679
511	0.003087508539
512	0.003079399835
513	0.003071918396
514	0.003064366258
515	0.003056970922
516	0.003051874892
517	0.003046433488
518	0.003037862038
519	0.003031118005
520	0.003025163853
521	0.003017584503
522	0.003011186253
523	0.003004367637
524	0.00299793518
525	0.002990278407
526	0.00298342614
527	0.002977852784
528	0.002970332283
529	0.002965096149
530	0.002958237839
531	0.002952827638
532	0.002945987546
533	0.002936592557
534	0.002931180654
535	0.002926545238
536	0.002921558758
537	0.002915162932
538	0.002911423093
539	0.002907339631
540	0.002900829667
541	0.002895956538
542	0.002890864858
543	0.002885951472
544	0.002881050644
545	0.00287516171
546	0.00286822288
547	0.002860734009
548	0.002854267725
549	0.002849199902
550	0.002843978041
551	0.00283752118
552	0.002830570969
553	0.002824412451
554	0.002819448111
555	0.002813210713
556	0.002808327457
557	0.002803191095
558	0.002797279184
559	0.002792581218
560	0.002787378497
561	0.002780335101
562	0.002773768796
563	0.002768992613
564	0.002765505713
565	0.002760049771
566	0.002753938992
567	0.002747380798
568	0.0027415286
569	0.002735016827
570	0.002731255826
571	0.002726562302
572	0.002720940769
573	0.002715236276
574	0.002710092955
575	0.002704633788
576	0.002698394066
577	0.002693646064
578	0.002689087834
579	0.002683745022
580	0.002675445762
581	0.002669889779
582	0.002665779538
583	0.002660702968
584	0.002655828938
585	0.002651827234
586	0.002647356633
587	0.002638950279
588	0.002634837589
589	0.002630454725
590	0.002625096781
591	0.002620759431
592	0.002616627342
593	0.002611633385
594	0.00260742817
595	0.002603045085
596	0.002598731226
597	0.00259573088
598	0.002590668233
599	0.002586353416
600	0.002581871235
601	0.00257534195
602	0.002570213896
603	0.002565679619
604	0.00256202459
605	0.002557012287
606	0.00255234973
607	0.002547513261
608	0.002543175629
609	0.002537776293
610	0.002532297347
611	0.002525239329
612	0.002520723503
613	0.002514593263
614	0.002510812658
615	0.002505844568
616	0.002499046963
617	0.002495426457
618	0.002490511786
619	0.002487060259
620	0.002483327597
621	0.002478425633
622	0.002473908624
623	0.002470008941
624	0.002463892956
625	0.002460889407
626	0.002455715709
627	0.002450966243
628	0.002446576175
629	0.002442322715
630	0.00243781323
631	0.002433029075
632	0.002428810997
633	0.002421927595
634	0.002418628682
635	0.002415432067
636	0.002411400674
637	0.002406835509
638	0.002402942509
639	0.002398863617
640	0.002394499818
641	0.002390860322
642	0.002387653366
643	0.002383890417
644	0.002379976504
645	0.002374861257
646	0.002371175947
647	0.002366983611
648	0.002362995249
649	0.002359824789
650	0.002355878894
651	0.002352049059
652	0.002348887473
653	0.002344113796
654	0.002340622512
655	0.002337075231
656	0.002333223816
657	0.002329580876
658	0.002326764729
659	0.002323801009
660	0.002318517772
661	0.002313243049
662	0.002309515499
663	0.002305787448
664	0.002302365815
665	0.002300034741
666	0.002296481748
667	0.002292111423
668	0.002288396021
669	0.00228575608
670	0.002282766187
671	0.002278358147
672	0.002274502404
673	0.002270725285
674	0.0022671868
675	0.002262371823
676	0.002259671264
677	0.002254896228
678	0.002252520363
679	0.002248425797
680	0.002245043105
681	0.002242139092
682	0.002238439792
683	0.002234604292
684	0.00222970956
685	0.002225845892
686	0.002221432161
687	0.002218624914
688	0.00221555058
689	0.002211987306
690	0.002208267067
691	0.002204421133
692	0.002200875705
693	0.002196972101
694	0.002193572338
695	0.002189803454
696	0.002185720455
697	0.002182582667
698	0.002178191118
699	0.002174543436
700	0.002171504087
701	0.002167208444
702	0.002164531717
703	0.002162118366
704	0.002159013547
705	0.002154923513
706	0.002152427901
707	0.002147686523
708	0.002143454809
709	0.002139865955
710	0.002137053304
711	0.002132559124
712	0.002128617357
713	0.002125290424
714	0.002121761918
715	0.002117549881
716	0.002114578954
717	0.002110812405
718	0.002107043701
719	0.002104126956
720	0.002101302593
721	0.002097770271
722	0.002094414881
723	0.002091607206
724	0.002089134268
725	0.00208693771
726	0.002083520957
727	0.0020804133
728	0.002077995182
729	0.002074577968
730	0.002070719448
731	0.002068645594
732	0.002066040675
733	0.002063682469
734	0.002060604742
735	0.002056580228
736	0.00205381665
737	0.002051720481
738	0.002049024786
739	0.002046300378
740	0.002042991263
741	0.002039587365
742	0.002035722964
743	0.002033430632
744	0.002030960679
745	0.00202852854
746	0.002024500336
747	0.002021130532
748	0.002018729869
749	0.002015891463
750	0.002013514941
751	0.002010053526
752	0.002007774062
753	0.002005177007
754	0.002002497874
755	0.001999292995
756	0.001996318406
757	0.00199276536
758	0.001989492592
759	0.001986996711
760	0.001983841895
761	0.001981092587
762	0.001978576717
763	0.001976188773
764	0.001973692995
765	0.001971480145
766	0.001968487956
767	0.0019661949
768	0.001963103332
769	0.001961334324
770	0.001957844656
771	0.00195487873
772	0.001952214153
773	0.001949705229
774	0.001947475405
775	0.001944019505
776	0.001941813709
777	0.001939251032
778	0.001935962323
779	0.001932383447
780	0.001929712535
781	0.001926548886
782	0.001924674109
783	0.001922540052
784	0.001919856166
785	0.001917903252
786	0.001915369314
787	0.001912114781
788	0.00190909236
789	0.00190661705
790	0.001904982024
791	0.001902537765
792	0.001898987749
793	0.001896665635
794	0.001894674608
795	0.001892874663
796	0.00189057389
797	0.001887784824
798	0.001885248756
799	0.001882643549
800	0.001880021366
801	0.001877661659
802	0.001874903841
803	0.001872901063
804	0.001869423557
805	0.001866392607
806	0.001863642522
807	0.001861528558
808	0.001858990581
809	0.001856858631
810	0.001853906384
811	0.001851498028
812	0.001848733212
813	0.001845483551
814	0.001842323971
815	0.001839910399
816	0.001836942847
817	0.001834961277
818	0.001832431214
819	0.001830508383
820	0.001828020514
821	0.001825640862
822	0.001823261262
823	0.001821463151
824	0.001818522642
825	0.001816676817
826	0.001813994203
827	0.001812199867
828	0.001810302136
829	0.001808272035
830	0.001806623843
831	0.001804588046
832	0.001801767662
833	0.001799698061
834	0.001797035179
835	0.001795304971
836	0.001792960625
837	0.001790803478
838	0.001788260717
839	0.00178587898
840	0.001783446362
841	0.001781427732
842	0.001778874771
843	0.001776774235
844	0.001774702412
845	0.001772412526
846	0.00177061123
847	0.001767957888
848	0.001765627796
849	0.001763780213
850	0.001761409307
851	0.001760032391
852	0.001757920338
853	0.00175622507
854	0.001753685385
855	0.001751659069
856	0.001748818562
857	0.00174682208
858	0.001744589168
859	0.001742845868
860	0.00174017106
861	0.001737033821
862	0.001735131195
863	0.001732606718
864	0.001730586085
865	0.001729132156
866	0.001727260837
867	0.001725178783
868	0.001722296056
869	0.001720081603
870	0.001717310256
871	0.001714851111
872	0.001712012601
873	0.001709499478
874	0.001706579693
875	0.001704283823
876	0.001702644224
877	0.00169979559
878	0.0016976767
879	0.001695724864
880	0.001693630031
881	0.001691467647
882	0.001689558944
883	0.001687064109
884	0.001684492924
885	0.001682892741
886	0.001680519348
887	0.001678800705
888	0.001677055336
889	0.00167466358
890	0.001672900893
891	0.001671031413
892	0.001668182928
893	0.001666316461
894	0.001664062338
895	0.001662043169
896	0.001660176275
897	0.001658248728
898	0.001656549188
899	0.001655476263
900	0.001653181914
901	0.001651200655
902	0.001649828399
903	0.001647500039
904	0.001644924781
905	0.001643182496
906	0.00164158928
907	0.001639664029
908	0.001637718027
909	0.001635943001
910	0.001634436482
911	0.001632480325
912	0.001630610517
913	0.001628690093
914	0.001626917446
915	0.001625209794
916	0.001623397188
917	0.00162147196
918	0.001618496413
919	0.001616583333
920	0.001614063186
921	0.001612770942
922	0.001609619217
923	0.001607456685
924	0.00160555096
925	0.001603824183
926	0.001602402946
927	0.001600279385
928	0.001598575053
929	0.001596862233
930	0.001594365642
931	0.001593082293
932	0.001591339247
933	0.001589823723
934	0.001588291139
935	0.001586121885
936	0.001584498936
937	0.00158307049
938	0.001581689485
939	0.001580039035
940	0.001578756813
941	0.001576563702
942	0.001575240133
943	0.00157287605
944	0.001570651582
945	0.00156908243
946	0.001568079316
947	0.001566449413
948	0.001565023373
949	0.001562955055
950	0.001561300365
951	0.001558402362
952	0.001556578651
953	0.001554711535
954	0.001552496873
955	0.001550453919
956	0.001548428586
957	0.001546630948
958	0.001544614115
959	0.001542149085
960	0.001540481008
961	0.001538556351
962	0.001536666966
963	0.001534681752
964	0.001533079089
965	0.00153186927
966	0.001530351361
967	0.001528455731
968	0.001526578465
969	0.001525117711
970	0.001523602968
971	0.001521574438
972	0.001519850072
973	0.001518282077
974	0.001517152816
975	0.001515650785
976	0.001513612219
977	0.0015122081
978	0.001511222702
979	0.001509682777
980	0.001507901931
981	0.001506348011
982	0.00150481599
983	0.001503688286
984	0.0015024212
985	0.001500850308
986	0.001499435388
987	0.00149811472
988	0.001497056697
989	0.001495138372
990	0.001493729631
991	0.001491843066
992	0.00149047161
993	0.001489197076
994	0.001487260722
995	0.001485677942
996	0.001484363975
997	0.001482715087
998	0.001480672402
999	0.001478940333
